brand,model,vehicle_age,year,mileage,fuel_type,transmission,owner_count,price,region,listing_date,days_to_sale,mileage_per_year,is_luxury,listing_month,listing_year,listing_season,listing_date_str
Ford,Ecosport,3,2021,7500.0,Diesel,Manual,1,890000.0,Central,2026-02-10 21:52:43.565205,44,2500.0,0,2,2026,Winter,2026-02-10
Tata,Safari,5,2019,47227.0,Diesel,Manual,2,775000.0,Metro,2026-01-09 08:39:38.565205,108,9445.4,0,1,2026,Winter,2026-01-09
Maruti Suzuki,Wagon R,3,2021,52000.0,CNG,Manual,1,435000.0,North,2026-05-31 08:38:23.565205,11,17333.333333333332,0,5,2026,Spring,2026-05-31
Ford,Figo,9,2015,74000.0,Diesel,Manual,3,185000.0,South,2026-02-11 10:20:45.565205,16,8222.222222222223,0,2,2026,Winter,2026-02-11
Mahindra,Bolero,10,2014,47000.0,Diesel,Manual,3,440000.0,East,2026-02-11 18:40:01.565205,29,4700.0,0,2,2026,Winter,2026-02-11
Hyundai,i20,6,2018,50000.0,Petrol,Manual,2,450000.0,West,2026-08-10 05:47:02.565205,29,8333.333333333334,0,8,2026,Summer,2026-08-10
Maruti Suzuki,Baleno,4,2020,100000.0,Petrol,Manual,2,600000.0,Central,2025-12-05 16:40:19.565205,29,25000.0,0,12,2025,Winter,2025-12-05
Maruti Suzuki,Celerio,7,2017,35000.0,Petrol,Manual,2,320000.0,Metro,2026-06-09 05:26:19.565205,14,5000.0,0,6,2026,Summer,2026-06-09
Hyundai,i20,5,2019,50000.0,Diesel,Manual,2,700000.0,North,2026-07-15 07:45:14.565205,71,10000.0,0,7,2026,Summer,2026-07-15
Ford,Aspire,3,2021,10000.0,Petrol,Manual,1,630000.0,South,2025-12-05 14:29:55.565205,51,3333.3333333333335,0,12,2025,Winter,2025-12-05
Maruti Suzuki,Alto,5,2019,10370.0,Petrol,Manual,2,320000.0,East,2025-11-23 19:44:23.565205,21,2074.0,0,11,2025,Fall,2025-11-23
Honda,City,8,2016,62000.0,Petrol,Manual,3,465000.0,West,2026-09-04 23:55:49.565205,15,7750.0,0,9,2026,Fall,2026-09-04
Hyundai,i20,5,2019,40000.0,Petrol,Manual,2,550000.0,Central,2026-06-25 07:47:23.565205,22,8000.0,0,6,2026,Summer,2026-06-25
Maruti Suzuki,Swift,4,2020,60000.0,Petrol,Manual,2,445000.0,Metro,2025-12-01 00:24:54.565205,26,15000.0,0,12,2025,Winter,2025-12-01
Tata,Safari,8,2016,67231.0,Diesel,Manual,3,705000.0,North,2025-12-24 04:08:06.565205,50,8403.875,0,12,2025,Winter,2025-12-24
Maruti Suzuki,Wagon R,8,2016,64000.0,CNG,Manual,3,270000.0,South,2025-12-16 23:00:08.565205,25,8000.0,0,12,2025,Winter,2025-12-16
Honda,City,7,2017,63000.0,Diesel,Manual,2,475000.0,East,2026-07-28 06:40:09.565205,22,9000.0,0,7,2026,Summer,2026-07-28
Toyota,Fortuner,6,2018,80000.0,Diesel,Manual,2,1755000.0,West,2026-08-01 03:27:43.565205,76,13333.333333333334,0,8,2026,Summer,2026-08-01
Honda,City,10,2014,55000.0,Petrol,Manual,3,350000.0,Central,2025-09-25 13:44:27.565205,33,5500.0,0,9,2025,Fall,2025-09-25
Hyundai,i20,5,2019,11000.0,Petrol,Manual,2,575000.0,Metro,2026-05-30 02:33:00.565205,65,2200.0,0,5,2026,Spring,2026-05-30
Renault,KWID,4,2020,17000.0,Petrol,Manual,2,360000.0,North,2026-03-14 12:26:11.565205,25,4250.0,0,3,2026,Spring,2026-03-14
Maruti Suzuki,Alto,4,2020,25000.0,Petrol,Manual,2,275000.0,South,2026-08-11 18:11:57.565205,16,6250.0,0,8,2026,Summer,2026-08-11
Datsun,GO,5,2019,33350.0,Petrol,Manual,2,320000.0,East,2025-12-17 22:14:08.565205,30,6670.0,0,12,2025,Winter,2025-12-17
Hyundai,Grand,6,2018,62000.0,Petrol,Manual,2,370000.0,West,2025-10-25 05:15:37.565205,12,10333.333333333334,0,10,2025,Fall,2025-10-25
Maruti Suzuki,Swift Dzire,12,2012,59000.0,Petrol,Manual,3,275000.0,Central,2025-10-24 08:31:24.565205,65,4916.666666666667,0,10,2025,Fall,2025-10-24
Honda,City,7,2017,86113.0,Petrol,Manual,2,550000.0,Metro,2025-09-26 18:50:40.565205,53,12301.857142857143,0,9,2025,Fall,2025-09-26
Maruti Suzuki,Swift Dzire,3,2021,10000.0,Diesel,Manual,1,750000.0,North,2025-11-21 02:35:06.565205,89,3333.3333333333335,0,11,2025,Fall,2025-11-21
Maruti Suzuki,Wagon R,6,2018,92537.0,Petrol,Manual,2,272000.0,South,2026-08-06 17:22:41.565205,16,15422.833333333334,0,8,2026,Summer,2026-08-06
Maruti Suzuki,Ciaz,2,2022,27645.0,Diesel,Manual,1,951000.0,East,2026-09-04 20:14:11.565205,50,13822.5,0,9,2026,Fall,2026-09-04
Maruti Suzuki,Alto,8,2016,46242.0,Petrol,Manual,3,280000.0,West,2026-02-05 13:57:55.565205,32,5780.25,0,2,2026,Winter,2026-02-05
Honda,City,8,2016,70000.0,Petrol,Manual,3,545000.0,Central,2026-04-10 02:43:53.565205,28,8750.0,0,4,2026,Spring,2026-04-10
Renault,KWID,1,2023,6000.0,Petrol,Manual,1,450000.0,Metro,2025-10-25 08:51:23.565205,38,6000.0,0,10,2025,Fall,2025-10-25
Hyundai,i20,4,2020,64000.0,Petrol,Manual,2,480000.0,North,2026-06-19 14:43:51.565205,17,16000.0,0,6,2026,Summer,2026-06-19
Mahindra,Scorpio,4,2020,93000.0,Diesel,Manual,2,1060000.0,South,2026-01-05 19:12:32.565205,55,23250.0,0,1,2026,Winter,2026-01-05
Maruti Suzuki,Alto,8,2016,26200.0,Petrol,Manual,3,235000.0,East,2026-06-09 19:01:29.565205,12,3275.0,0,6,2026,Summer,2026-06-09
Maruti Suzuki,Baleno,4,2020,25000.0,Petrol,Manual,2,590000.0,West,2026-08-14 02:29:48.565205,31,6250.0,0,8,2026,Summer,2026-08-14
Toyota,Fortuner,3,2021,50000.0,Diesel,Automatic,1,2950000.0,Central,2026-05-28 22:57:07.565205,127,16666.666666666668,0,5,2026,Spring,2026-05-28
Hyundai,Santro,13,2011,80000.0,Petrol,Manual,3,110000.0,Metro,2025-10-20 21:55:03.565205,8,6153.846153846154,0,10,2025,Fall,2025-10-20
Mahindra,Scorpio,14,2010,110000.0,Diesel,Manual,3,280000.0,North,2026-09-13 19:13:51.565205,9,7857.142857142857,0,9,2026,Fall,2026-09-13
Audi,A4,5,2019,55000.0,Petrol,Automatic,2,1851000.0,South,2026-05-21 18:56:18.565205,25,11000.0,1,5,2026,Spring,2026-05-21
Honda,City,3,2021,25000.0,Petrol,Manual,1,750000.0,East,2026-06-15 11:20:56.565205,35,8333.333333333334,0,6,2026,Summer,2026-06-15
Hyundai,Grand,6,2018,36000.0,Petrol,Manual,2,400000.0,West,2025-09-17 04:04:14.565205,34,6000.0,0,9,2025,Fall,2025-09-17
Maruti Suzuki,Swift Dzire,6,2018,40000.0,Diesel,Manual,2,530000.0,Central,2026-09-07 21:59:02.565205,34,6666.666666666667,0,9,2026,Fall,2026-09-07
Mahindra,Thar,3,2021,25000.0,Diesel,Manual,1,870000.0,Metro,2026-03-06 07:32:57.565205,34,8333.333333333334,0,3,2026,Spring,2026-03-06
Renault,KWID,3,2021,30038.0,Petrol,Manual,1,295000.0,North,2026-08-09 07:41:46.565205,14,10012.666666666666,0,8,2026,Summer,2026-08-09
Tata,Tiago,4,2020,53000.0,Diesel,Manual,2,370000.0,South,2025-10-16 01:21:57.565205,19,13250.0,0,10,2025,Fall,2025-10-16
Maruti Suzuki,Swift,3,2021,5000.0,Petrol,Manual,1,530000.0,East,2026-03-31 02:44:01.565205,20,1666.6666666666667,0,3,2026,Spring,2026-03-31
Renault,KWID,4,2020,35000.0,Petrol,Automatic,2,350000.0,West,2026-04-17 01:57:22.565205,22,8750.0,0,4,2026,Spring,2026-04-17
Ford,Ecosport,8,2016,62000.0,Diesel,Manual,3,470000.0,Central,2026-03-05 03:44:24.565205,33,7750.0,0,3,2026,Spring,2026-03-05
Ford,Aspire,6,2018,42000.0,Diesel,Manual,2,390000.0,Metro,2026-08-20 13:11:52.565205,22,7000.0,0,8,2026,Summer,2026-08-20
Mahindra,Scorpio,6,2018,80000.0,Diesel,Manual,2,920000.0,North,2026-08-24 19:10:32.565205,41,13333.333333333334,0,8,2026,Summer,2026-08-24
Mahindra,XUV500,8,2016,60000.0,Diesel,Manual,3,550000.0,South,2026-01-16 07:52:48.565205,23,7500.0,0,1,2026,Winter,2026-01-16
Hyundai,Verna,7,2017,45000.0,Diesel,Manual,2,635000.0,East,2025-12-21 19:18:50.565205,54,6428.571428571428,0,12,2025,Winter,2025-12-21
Mahindra,XUV500,4,2020,50000.0,Diesel,Automatic,2,1250000.0,West,2025-10-09 22:01:30.565205,150,12500.0,0,10,2025,Fall,2025-10-09
Maruti Suzuki,Alto,3,2021,12000.0,Petrol,Manual,1,300000.0,Central,2025-09-30 13:42:31.565205,9,4000.0,0,9,2025,Fall,2025-09-30
Honda,City,3,2021,12000.0,Petrol,Automatic,1,960000.0,Metro,2026-04-05 02:57:00.565205,150,4000.0,0,4,2026,Spring,2026-04-05
Maruti Suzuki,Vitara,3,2021,15000.0,Diesel,Manual,1,750000.0,North,2026-01-31 12:00:54.565205,36,5000.0,0,1,2026,Winter,2026-01-31
Volkswagen,Polo,10,2014,63000.0,Petrol,Manual,3,249000.0,South,2026-05-18 06:25:55.565205,4,6300.0,0,5,2026,Spring,2026-05-18
Tata,Hexa,3,2021,30000.0,Diesel,Manual,1,1400000.0,East,2026-06-15 09:31:04.565205,92,10000.0,0,6,2026,Summer,2026-06-15
Ford,Figo,10,2014,160800.0,Diesel,Manual,3,250000.0,West,2026-05-10 01:26:45.565205,23,16080.0,0,5,2026,Spring,2026-05-10
Hyundai,Verna,7,2017,120000.0,Diesel,Manual,2,610000.0,Central,2026-06-17 05:51:31.565205,97,17142.85714285714,0,6,2026,Summer,2026-06-17
Ford,Ecosport,5,2019,78247.0,Diesel,Manual,2,545000.0,Metro,2025-10-15 10:04:42.565205,16,15649.4,0,10,2025,Fall,2025-10-15
Hyundai,Verna,8,2016,113000.0,Diesel,Manual,3,480000.0,North,2025-10-20 07:33:49.565205,39,14125.0,0,10,2025,Fall,2025-10-20
Hyundai,i20,7,2017,52000.0,Petrol,Manual,2,395000.0,South,2026-08-06 03:24:45.565205,9,7428.571428571428,0,8,2026,Summer,2026-08-06
Toyota,Innova,9,2015,109000.0,Diesel,Manual,3,495000.0,East,2025-11-23 21:36:53.565205,43,12111.111111111111,0,11,2025,Fall,2025-11-23
Hyundai,Grand,4,2020,90000.0,Petrol,Manual,2,470000.0,West,2026-09-02 20:59:03.565205,44,22500.0,0,9,2026,Fall,2026-09-02
Volkswagen,Polo,10,2014,98000.0,Diesel,Manual,3,200000.0,Central,2026-06-03 18:55:54.565205,14,9800.0,0,6,2026,Summer,2026-06-03
Hyundai,i20,5,2019,20000.0,Diesel,Manual,2,699000.0,Metro,2025-10-12 12:47:49.565205,90,4000.0,0,10,2025,Fall,2025-10-12
Maruti Suzuki,Wagon R,7,2017,21717.0,Petrol,Manual,2,340000.0,North,2026-06-17 19:20:16.565205,20,3102.4285714285716,0,6,2026,Summer,2026-06-17
Renault,Duster,7,2017,40000.0,Diesel,Manual,2,500000.0,South,2025-11-05 16:35:21.565205,83,5714.285714285715,0,11,2025,Fall,2025-11-05
Honda,City,4,2020,50000.0,Petrol,Manual,2,1050000.0,East,2025-11-23 01:14:13.565205,71,12500.0,0,11,2025,Fall,2025-11-23
Renault,Duster,5,2019,90000.0,Diesel,Manual,2,600000.0,West,2025-09-21 07:49:19.565205,57,18000.0,0,9,2025,Fall,2025-09-21
Maruti Suzuki,Swift,4,2020,27876.0,Petrol,Manual,2,491000.0,Central,2026-08-28 06:10:43.565205,23,6969.0,0,8,2026,Summer,2026-08-28
Land Rover,Rover,5,2019,56000.0,Petrol,Automatic,2,2890000.0,Metro,2025-10-16 03:51:30.565205,38,11200.0,1,10,2025,Fall,2025-10-16
Hyundai,i10,13,2011,57215.0,Petrol,Manual,3,160000.0,North,2026-02-09 13:19:00.565205,24,4401.153846153846,0,2,2026,Winter,2026-02-09
Hyundai,Venue,2,2022,5400.0,Petrol,Manual,1,985000.0,South,2026-02-04 19:31:35.565205,99,2700.0,0,2,2026,Winter,2026-02-04
Maruti Suzuki,Swift Dzire,7,2017,60000.0,Diesel,Manual,2,500000.0,East,2026-03-02 02:52:53.565205,12,8571.42857142857,0,3,2026,Spring,2026-03-02
Tata,Tiago,4,2020,24800.0,Petrol,Manual,2,335000.0,West,2025-10-09 06:46:18.565205,27,6200.0,0,10,2025,Fall,2025-10-09
Maruti Suzuki,Alto,16,2008,70000.0,Petrol,Manual,3,85000.0,Central,2026-03-02 13:58:57.565205,58,4375.0,0,3,2026,Spring,2026-03-02
Honda,Jazz,3,2021,20000.0,Petrol,Automatic,1,740000.0,Metro,2026-05-20 00:52:45.565205,41,6666.666666666667,0,5,2026,Spring,2026-05-20
Maruti Suzuki,Swift,8,2016,34553.0,Petrol,Manual,3,375000.0,North,2026-01-27 18:47:11.565205,69,4319.125,0,1,2026,Winter,2026-01-27
Maruti Suzuki,Vitara,3,2021,40000.0,Diesel,Manual,1,810000.0,South,2026-03-23 22:25:42.565205,150,13333.333333333334,0,3,2026,Spring,2026-03-23
Volkswagen,Polo,11,2013,350000.0,Petrol,Manual,3,173000.0,East,2025-12-09 01:30:16.565205,29,31818.18181818182,0,12,2025,Winter,2025-12-09
Maruti Suzuki,Vitara,4,2020,50000.0,Diesel,Manual,2,700000.0,West,2025-12-22 00:06:44.565205,107,12500.0,0,12,2025,Winter,2025-12-22
Mahindra,KUV,5,2019,70000.0,Diesel,Manual,2,310000.0,Central,2026-06-12 13:59:39.565205,22,14000.0,0,6,2026,Summer,2026-06-12
Mahindra,Scorpio,4,2020,120000.0,Diesel,Manual,2,850000.0,Metro,2026-04-14 20:48:55.565205,10,30000.0,0,4,2026,Spring,2026-04-14
Hyundai,i20,8,2016,90000.0,Diesel,Manual,3,285000.0,North,2026-02-07 08:23:14.565205,15,11250.0,0,2,2026,Winter,2026-02-07
Maruti Suzuki,Swift Dzire,7,2017,120000.0,Diesel,Manual,2,450000.0,South,2025-09-17 08:55:56.565205,45,17142.85714285714,0,9,2025,Fall,2025-09-17
Hyundai,Creta,4,2020,80000.0,Diesel,Manual,2,1100000.0,East,2026-02-21 00:42:04.565205,150,20000.0,0,2,2026,Winter,2026-02-21
Mahindra,Scorpio,4,2020,30000.0,Diesel,Manual,2,1080000.0,West,2026-03-05 09:37:24.565205,20,7500.0,0,3,2026,Spring,2026-03-05
Honda,City,7,2017,66100.0,Diesel,Manual,2,530000.0,Central,2026-06-12 00:49:52.565205,8,9442.857142857143,0,6,2026,Summer,2026-06-12
Maruti Suzuki,Swift Dzire,4,2020,50000.0,Diesel,Manual,2,680000.0,Metro,2026-04-16 03:54:21.565205,50,12500.0,0,4,2026,Spring,2026-04-16
Mahindra,Scorpio,4,2020,42000.0,Diesel,Manual,2,1025000.0,North,2026-01-13 14:01:30.565205,10,10500.0,0,1,2026,Winter,2026-01-13
Hyundai,i20,4,2020,55000.0,Petrol,Manual,2,650000.0,South,2026-02-14 09:22:53.565205,37,13750.0,0,2,2026,Winter,2026-02-14
Hyundai,i10,9,2015,110699.0,Petrol,Manual,3,194000.0,East,2026-03-30 07:13:58.565205,22,12299.888888888889,0,3,2026,Spring,2026-03-30
Maruti Suzuki,Baleno,2,2022,5000.0,Petrol,Automatic,1,686000.0,West,2025-11-30 17:13:20.565205,27,2500.0,0,11,2025,Fall,2025-11-30
Maruti Suzuki,Alto,5,2019,50000.0,Petrol,Manual,2,200000.0,Central,2026-05-07 17:38:16.565205,12,10000.0,0,5,2026,Spring,2026-05-07
Maruti Suzuki,Swift Dzire,11,2013,44000.0,Petrol,Manual,3,250000.0,Metro,2025-12-14 06:19:38.565205,35,4000.0,0,12,2025,Winter,2025-12-14
Maruti Suzuki,Vitara,3,2021,90000.0,Diesel,Manual,1,730000.0,North,2025-11-04 23:11:31.565205,41,30000.0,0,11,2025,Fall,2025-11-04
Hyundai,Verna,5,2019,55000.0,Petrol,Manual,2,650000.0,South,2026-05-26 05:58:22.565205,25,11000.0,0,5,2026,Spring,2026-05-26
Maruti Suzuki,Vitara,4,2020,45000.0,Diesel,Manual,2,790000.0,East,2025-11-21 22:23:59.565205,62,11250.0,0,11,2025,Fall,2025-11-21
Maruti Suzuki,Baleno,4,2020,30000.0,Petrol,Manual,2,620000.0,West,2026-04-03 16:06:05.565205,23,7500.0,0,4,2026,Spring,2026-04-03
Hyundai,Verna,8,2016,50000.0,Petrol,Manual,3,510000.0,Central,2026-03-14 03:35:09.565205,83,6250.0,0,3,2026,Spring,2026-03-14
Maruti Suzuki,Eeco,8,2016,20000.0,Petrol,Manual,3,375000.0,Metro,2026-06-19 16:56:20.565205,26,2500.0,0,6,2026,Summer,2026-06-19
Maruti Suzuki,Swift Dzire,4,2020,19843.0,Petrol,Automatic,2,620000.0,North,2026-06-23 21:06:21.565205,29,4960.75,0,6,2026,Summer,2026-06-23
Ford,Endeavour,10,2014,30000.0,Diesel,Automatic,3,950000.0,South,2025-11-13 03:08:39.565205,80,3000.0,0,11,2025,Fall,2025-11-13
Toyota,Innova,4,2020,52300.0,Diesel,Manual,2,1450000.0,East,2025-09-26 01:50:37.565205,32,13075.0,0,9,2025,Fall,2025-09-26
Honda,City,5,2019,40000.0,Petrol,Automatic,2,845000.0,West,2025-09-19 06:32:30.565205,45,8000.0,0,9,2025,Fall,2025-09-19
Maruti Suzuki,Swift Dzire,7,2017,61500.0,Diesel,Manual,2,390000.0,Central,2026-01-27 20:09:34.565205,18,8785.714285714286,0,1,2026,Winter,2026-01-27
Honda,Amaze,6,2018,59000.0,Petrol,Manual,2,395000.0,Metro,2026-05-12 15:06:00.565205,13,9833.333333333334,0,5,2026,Spring,2026-05-12
Hyundai,Grand,3,2021,40000.0,Petrol,Manual,1,450000.0,North,2026-05-03 12:27:30.565205,7,13333.333333333334,0,5,2026,Spring,2026-05-03
Audi,A6,8,2016,60000.0,Diesel,Automatic,3,1700000.0,South,2025-12-15 04:19:31.565205,76,7500.0,1,12,2025,Winter,2025-12-15
Hyundai,Grand,8,2016,61000.0,Petrol,Manual,3,325000.0,East,2026-06-02 14:29:53.565205,27,7625.0,0,6,2026,Summer,2026-06-02
Mahindra,KUV,5,2019,70000.0,Diesel,Manual,2,350000.0,West,2025-11-21 08:16:28.565205,15,14000.0,0,11,2025,Fall,2025-11-21
Mahindra,XUV500,8,2016,63000.0,Diesel,Manual,3,650000.0,Central,2025-12-25 21:00:13.565205,26,7875.0,0,12,2025,Winter,2025-12-25
Mercedes-Benz,E-Class,9,2015,58000.0,Petrol,Manual,3,1250000.0,Metro,2025-12-02 03:52:29.565205,15,6444.444444444444,1,12,2025,Winter,2025-12-02
Maruti Suzuki,Swift Dzire,4,2020,22000.0,Diesel,Manual,2,750000.0,North,2026-06-01 12:09:51.565205,38,5500.0,0,6,2026,Summer,2026-06-01
Honda,City,11,2013,57977.0,Petrol,Manual,3,299000.0,South,2025-11-06 06:26:02.565205,8,5270.636363636364,0,11,2025,Fall,2025-11-06
Land Rover,Rover,3,2021,13000.0,Petrol,Automatic,1,7000000.0,East,2026-04-16 22:06:54.565205,70,4333.333333333333,1,4,2026,Spring,2026-04-16
Mini,Cooper,9,2015,67000.0,Petrol,Automatic,3,1325000.0,West,2026-05-27 01:58:00.565205,14,7444.444444444444,1,5,2026,Spring,2026-05-27
Maruti Suzuki,Ertiga,7,2017,48242.0,Diesel,Manual,2,524000.0,Central,2026-01-17 11:34:46.565205,86,6891.714285714285,0,1,2026,Winter,2026-01-17
Ford,Figo,9,2015,68000.0,Diesel,Manual,3,169000.0,Metro,2025-11-19 01:38:36.565205,28,7555.555555555556,0,11,2025,Fall,2025-11-19
Maruti Suzuki,Ertiga,7,2017,40000.0,Diesel,Manual,2,500000.0,North,2026-07-12 19:49:22.565205,37,5714.285714285715,0,7,2026,Summer,2026-07-12
Audi,Q7,9,2015,98000.0,Diesel,Automatic,3,2000000.0,South,2026-08-18 16:01:55.565205,29,10888.888888888889,1,8,2026,Summer,2026-08-18
Maruti Suzuki,Swift Dzire,8,2016,113450.0,Diesel,Manual,3,380000.0,East,2025-09-29 14:48:32.565205,13,14181.25,0,9,2025,Fall,2025-09-29
Maruti Suzuki,Wagon R,3,2021,80000.0,Petrol,Automatic,1,400000.0,West,2026-01-30 06:58:59.565205,19,26666.666666666668,0,1,2026,Winter,2026-01-30
Hyundai,Santro,1,2023,1000.0,Petrol,Automatic,1,565000.0,Central,2026-03-24 22:01:43.565205,45,1000.0,0,3,2026,Spring,2026-03-24
Maruti Suzuki,Wagon R,6,2018,20292.0,Petrol,Manual,2,335000.0,Metro,2026-01-17 07:09:40.565205,8,3382.0,0,1,2026,Winter,2026-01-17
Mahindra,Scorpio,11,2013,67900.0,Diesel,Manual,3,300000.0,North,2026-02-25 20:20:07.565205,27,6172.727272727273,0,2,2026,Winter,2026-02-25
Mahindra,Scorpio,6,2018,40000.0,Diesel,Manual,2,1051000.0,South,2025-12-07 21:04:59.565205,34,6666.666666666667,0,12,2025,Winter,2025-12-07
Hyundai,Grand,4,2020,60000.0,Diesel,Manual,2,510000.0,East,2026-07-25 02:06:26.565205,20,15000.0,0,7,2026,Summer,2026-07-25
Renault,KWID,3,2021,25000.0,Petrol,Automatic,1,370000.0,West,2025-10-16 06:35:00.565205,25,8333.333333333334,0,10,2025,Fall,2025-10-16
Maruti Suzuki,Wagon R,15,2009,70000.0,Petrol,Manual,3,200000.0,Central,2025-12-02 17:56:17.565205,15,4666.666666666667,0,12,2025,Winter,2025-12-02
Maruti Suzuki,Baleno,3,2021,21000.0,Diesel,Manual,1,625000.0,Metro,2026-09-14 20:09:20.565205,38,7000.0,0,9,2026,Fall,2026-09-14
Mahindra,Scorpio,3,2021,39000.0,Diesel,Manual,1,1290000.0,North,2026-08-23 17:01:18.565205,37,13000.0,0,8,2026,Summer,2026-08-23
Hyundai,Creta,4,2020,30000.0,Petrol,Manual,2,890000.0,South,2025-10-22 07:37:38.565205,46,7500.0,0,10,2025,Fall,2025-10-22
Hyundai,Verna,9,2015,61000.0,Diesel,Manual,3,420000.0,East,2025-10-05 21:36:18.565205,40,6777.777777777777,0,10,2025,Fall,2025-10-05
Maruti Suzuki,Swift,4,2020,5743.0,Petrol,Manual,2,500000.0,West,2026-04-29 14:07:03.565205,33,1435.75,0,4,2026,Spring,2026-04-29
Hyundai,Grand,3,2021,24200.0,Petrol,Manual,1,600000.0,Central,2026-03-31 02:52:43.565205,50,8066.666666666667,0,3,2026,Spring,2026-03-31
Maruti Suzuki,Baleno,4,2020,57000.0,Diesel,Manual,2,590000.0,Metro,2026-04-21 00:25:16.565205,27,14250.0,0,4,2026,Spring,2026-04-21
Hyundai,i10,10,2014,58000.0,Petrol,Manual,3,190000.0,North,2025-11-28 17:53:16.565205,26,5800.0,0,11,2025,Fall,2025-11-28
Datsun,GO,4,2020,15000.0,Petrol,Manual,2,500000.0,South,2026-09-08 11:02:53.565205,21,3750.0,0,9,2026,Fall,2026-09-08
Maruti Suzuki,Celerio,4,2020,10000.0,Petrol,Manual,2,450000.0,East,2026-01-08 00:09:41.565205,27,2500.0,0,1,2026,Winter,2026-01-08
Mahindra,XUV500,6,2018,100000.0,Diesel,Manual,2,650000.0,West,2025-10-09 21:47:36.565205,36,16666.666666666668,0,10,2025,Fall,2025-10-09
BMW,Z4,1,2023,2000.0,Petrol,Automatic,1,8250000.0,Central,2025-10-05 20:48:55.565205,46,2000.0,1,10,2025,Fall,2025-10-05
Maruti Suzuki,Wagon R,1,2023,10000.0,Petrol,Manual,1,500000.0,Metro,2026-08-22 05:40:18.565205,18,10000.0,0,8,2026,Summer,2026-08-22
Maruti Suzuki,Alto,12,2012,43000.0,Petrol,Manual,3,140000.0,North,2025-10-11 12:51:24.565205,22,3583.3333333333335,0,10,2025,Fall,2025-10-11
Honda,Amaze,8,2016,64000.0,CNG,Manual,3,349000.0,South,2025-12-10 19:13:29.565205,32,8000.0,0,12,2025,Winter,2025-12-10
Maruti Suzuki,Wagon R,7,2017,30000.0,Petrol,Manual,2,325000.0,East,2026-08-20 12:15:59.565205,15,4285.714285714285,0,8,2026,Summer,2026-08-20
Honda,City,7,2017,63000.0,Petrol,Manual,2,435000.0,West,2026-05-21 00:02:24.565205,29,9000.0,0,5,2026,Spring,2026-05-21
Maruti Suzuki,Celerio,3,2021,28000.0,CNG,Manual,1,455000.0,Central,2026-06-24 08:23:20.565205,54,9333.333333333334,0,6,2026,Summer,2026-06-24
Land Rover,Rover,3,2021,25000.0,Petrol,Automatic,1,6200000.0,Metro,2026-06-26 11:38:31.565205,114,8333.333333333334,1,6,2026,Summer,2026-06-26
Honda,City,4,2020,32226.0,Petrol,Manual,2,755000.0,North,2025-11-29 18:51:12.565205,37,8056.5,0,11,2025,Fall,2025-11-29
Maruti Suzuki,Alto,7,2017,65000.0,Petrol,Manual,2,245000.0,South,2025-11-03 12:39:43.565205,19,9285.714285714286,0,11,2025,Fall,2025-11-03
Kia,Seltos,2,2022,14000.0,Diesel,Manual,1,1350000.0,East,2025-09-27 04:55:50.565205,14,7000.0,0,9,2025,Fall,2025-09-27
Renault,KWID,3,2021,15000.0,Petrol,Automatic,1,310000.0,West,2026-04-17 10:51:43.565205,19,5000.0,0,4,2026,Spring,2026-04-17
BMW,6,3,2021,30000.0,Petrol,Automatic,1,5500000.0,Central,2026-05-13 22:45:15.565205,122,10000.0,1,5,2026,Spring,2026-05-13
Maruti Suzuki,Swift Dzire,3,2021,32000.0,Diesel,Manual,1,675000.0,Metro,2026-05-19 00:57:52.565205,59,10666.666666666666,0,5,2026,Spring,2026-05-19
Maruti Suzuki,Wagon R,2,2022,30000.0,Petrol,Manual,1,500000.0,North,2026-04-30 17:41:48.565205,23,15000.0,0,4,2026,Spring,2026-04-30
Hyundai,i10,11,2013,25000.0,Petrol,Manual,3,300000.0,South,2026-01-15 06:57:07.565205,27,2272.7272727272725,0,1,2026,Winter,2026-01-15
Mahindra,Scorpio,5,2019,35000.0,Diesel,Automatic,2,1450000.0,East,2026-01-18 12:21:04.565205,65,7000.0,0,1,2026,Winter,2026-01-18
Mahindra,Scorpio,8,2016,140000.0,Diesel,Manual,3,530000.0,West,2026-02-13 22:51:17.565205,35,17500.0,0,2,2026,Winter,2026-02-13
Ford,Ecosport,7,2017,65597.0,Diesel,Manual,2,575000.0,Central,2026-03-06 13:20:29.565205,27,9371.0,0,3,2026,Spring,2026-03-06
Hyundai,i20,4,2020,35000.0,Petrol,Manual,2,550000.0,Metro,2026-08-28 00:04:52.565205,7,8750.0,0,8,2026,Summer,2026-08-28
Maruti Suzuki,Ciaz,7,2017,160000.0,Diesel,Manual,2,500000.0,North,2026-03-30 16:06:20.565205,19,22857.14285714286,0,3,2026,Spring,2026-03-30
Maruti Suzuki,Baleno,1,2023,7124.0,Petrol,Manual,1,643000.0,South,2025-12-31 08:47:31.565205,43,7124.0,0,12,2025,Winter,2025-12-31
Ford,Ecosport,2,2022,15000.0,Petrol,Manual,1,1000000.0,East,2026-09-01 17:58:38.565205,150,7500.0,0,9,2026,Fall,2026-09-01
Hyundai,Grand,5,2019,34000.0,Petrol,Manual,2,550000.0,West,2025-12-13 18:45:56.565205,49,6800.0,0,12,2025,Winter,2025-12-13
Volkswagen,Vento,10,2014,280000.0,Diesel,Manual,3,300000.0,Central,2026-05-08 17:21:01.565205,4,28000.0,0,5,2026,Spring,2026-05-08
